review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,review_context_raw
Ci9DQUlRQUNvZENodHljRjlvT25OUldYWnVhM0l5TVVGb1R6SnBWVFpSVkRoMGJIYxAB,IDA Restaurant Bar,5,2026-03-14T03:39:02.211Z,Excelente comida y atención!!!…. Súper recomendable el postre de volcán de chocolate. Comimos unos canelones de osobuco que son una delicia!.,13,True,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2pSclFYRjRVbXBhWjFab1FrdzFiVlExUzFaNVFrRRAB,IDA Restaurant Bar,5,2026-03-14T02:22:46.774Z,Hacia mucho que no venía y lo que me estaba perdiendo !!!! Un diez la comida ceviche y causa limeña con pisco Pavlova y café excelente !!! Todo !!,29,True,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$30,000-40,000"", ""Nivel de ruido"": ""Ruido moderado"", ""Eventos especiales"": ""Música en vivo""}"
Ci9DQUlRQUNvZENodHljRjlvT25KYWRIVktWamQ0WlVOMVNYRmxOWFpsZWxaUVpHYxAB,IDA Restaurant Bar,5,2026-03-12T22:30:21.959Z,"Una experiencia increíble de principio a fin. Sin dudas uno de los mejores restaurantes de Córdoba. Todo está cuidado al máximo detalle: la calidad de los productos, la presentación de los platos, la atención del personal y el ambiente. Se nota que hay un nivel gastronómico muy alto y una verdadera pasión por lo que hacen.

Cada plato fue impecable, con sabores perfectamente equilibrados y una presentación digna de alta cocina. La parrilla es espectacular y la selección de vinos acompaña perfectamente la propuesta. Además, el servicio es cálido, atento y profesional, algo que realmente marca la diferencia.

Un lugar que eleva la experiencia gastronómica en Córdoba. Ideal para una ocasión especial o simplemente para disfrutar de una comida memorable. Sin dudas, un restaurante de primer nivel al que siempre dan ganas de volver.",9,False,0,google_maps,"{""Tipo de pedido"": ""Consumo en el lugar"", ""Tipo de comida"": ""Otro"", ""Precio por persona"": ""$30,000-40,000""}"
Ci9DQUlRQUNvZENodHljRjlvT2tselkxQXplR2QzY2tSaGJURmZjVjlyTlY5U1ltYxAB,IDA Restaurant Bar,5,2026-03-12T01:22:13.376Z,,1,False,0,google_maps,"{""Tipo de pedido"": ""Consumo en el lugar"", ""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$80,000-90,000"", ""Nivel de ruido"": ""Silencioso, agradable para conversar""}"
Ci9DQUlRQUNvZENodHljRjlvT2twUlZscGpiWHA0UkVNNGRsQnlhblptUW1nd1RtYxAB,IDA Restaurant Bar,2,2026-03-08T16:50:03.420Z,"Fuimos anoche y realmente muy decepcionado
Desde la mesa,  a la moza con la mini copa de bienvenida era tan Poco que era mejor que no sirvieran nada
La comida 4 puntos , la entraña incomible la reemplazo por otra comida , tardó tanto que no la comimos
Nos regalaron 3",67,True,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2xSUlVYbHZUbWxuTUVZdGJWQktWMVoxWWkxMGNWRRAB,IDA Restaurant Bar,5,2026-03-07T13:09:58.905Z,,30,True,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$30,000-40,000""}"
Ci9DQUlRQUNvZENodHljRjlvT2pJMGN6QnVTMjF3ZDI1V1YxQTJjbHB1Wm5kQmJGRRAB,IDA Restaurant Bar,5,2026-03-07T12:17:05.334Z,Excelente,4,False,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$40,000-50,000"", ""Tamaño del grupo"": ""2 personas"", ""Tipo de asiento"": ""Comedor cubierto""}"
Ci9DQUlRQUNvZENodHljRjlvT2pCMFdHbEVZazVJVFhGTE1sODRPR3RhTjJ4ZldrRRAB,IDA Restaurant Bar,5,2026-03-05T03:19:40.879Z,"Excelente la atención, clima y comida",3,False,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""Más de $100,000"", ""Nivel de ruido"": ""Ruido moderado"", ""Tiempo de espera"": ""Sin espera""}"
Ci9DQUlRQUNvZENodHljRjlvT2tkSWVETnBaRmhXUTI4elRUSXlXbU5QWDFKUlQyYxAB,IDA Restaurant Bar,5,2026-03-05T02:48:41.703Z,,0,False,0,google_maps,"{""Tipo de comida"": ""Cena""}"
Ci9DQUlRQUNvZENodHljRjlvT2pSS2RXeFZkMlZqYkU5dFgxWmFaRVppV25SRlVtYxAB,IDA Restaurant Bar,5,2026-03-05T00:24:57.141Z,Excelente. Muy muy recomendable. Una experiencia muy agradable y una comida exquisita.,381,True,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$60,000-70,000"", ""Nivel de ruido"": ""Ruidoso, pero se puede hablar"", ""Tiempo de espera"": ""Sin espera""}"
